29188	1	14		1	30	3/22/2014 7:35
29189	1	67		1	30	3/22/2014 7:39
29190	1	18		1	30	3/22/2014 7:41
29191	1	49		1	30	3/22/2014 7:41
29192	1	52		1	30	3/22/2014 7:42
29193	1	20		1	30	3/22/2014 7:42
29194	1	55		1	30	3/22/2014 7:42
29195	1	64		1	30	3/22/2014 7:42
29196	1	58		1	30	3/22/2014 7:43
29197	1	43		1	30	3/22/2014 7:43
29198	1	59		1	30	3/22/2014 7:45
29199	1	24		1	30	3/22/2014 7:47
29200	1	7		1	30	3/22/2014 7:47
29201	1	9		1	30	3/22/2014 7:47
29202	1	35		1	30	3/22/2014 7:47
29203	1	30		1	30	3/22/2014 7:47
29204	1	6		1	30	3/22/2014 7:47
29205	1	53		1	30	3/22/2014 7:48
29206	1	37		1	30	3/22/2014 7:48
29207	1	70		1	30	3/22/2014 7:49
29208	1	65		1	30	3/22/2014 7:49
29209	1	12		1	30	3/22/2014 7:50
29210	1	69		1	30	3/22/2014 7:50
29211	1	48		1	30	3/22/2014 7:52
29212	1	54		1	30	3/22/2014 7:52
29213	1	4		1	30	3/22/2014 7:52
29214	1	60		1	30	3/22/2014 7:52
29215	1	23		1	30	3/22/2014 7:53
29216	1	5		1	30	3/22/2014 7:53
29217	1	38		1	30	3/22/2014 7:53
29218	1	61		1	30	3/22/2014 7:53
29219	1	68		1	30	3/22/2014 7:53
29220	1	41		1	30	3/22/2014 7:54
29221	1	2		1	30	3/22/2014 7:54
29222	1	57		1	30	3/22/2014 7:55
29223	1	21		1	30	3/22/2014 7:55
29224	1	72		1	30	3/22/2014 8:00
29225	1	63		1	30	3/22/2014 8:01
29226	1	3		1	30	3/22/2014 8:09
29227	1	33		1	30	3/22/2014 8:13
29228	1	20		1	30	3/22/2014 12:01
29229	1	6		1	30	3/22/2014 12:01
29230	1	58		1	30	3/22/2014 12:01
29231	1	33		1	30	3/22/2014 12:02
29232	1	43		1	30	3/22/2014 12:02
29233	1	67		1	30	3/22/2014 12:02
29234	1	53		1	30	3/22/2014 12:03
29235	1	55		1	30	3/22/2014 12:04
29236	1	60		1	30	3/22/2014 12:04
29237	1	38		1	30	3/22/2014 12:04
29238	1	35		1	30	3/22/2014 12:04
29239	1	68		1	30	3/22/2014 12:05
29240	1	4		1	30	3/22/2014 12:05
29241	1	49		1	30	3/22/2014 12:05
29242	1	30		1	30	3/22/2014 12:05
29243	1	52		1	30	3/22/2014 12:05
29244	1	41		1	30	3/22/2014 12:06
29245	1	59		1	30	3/22/2014 12:06
29246	1	69		1	30	3/22/2014 12:06
29247	1	61		1	30	3/22/2014 12:07
29248	1	45		1	30	3/22/2014 12:07
29249	1	37		1	30	3/22/2014 12:08
29250	1	10		1	30	3/22/2014 12:08
29251	1	72		1	30	3/22/2014 12:09
29252	1	63		1	30	3/22/2014 12:10
29253	1	65		1	30	3/22/2014 12:12
29254	1	64		1	30	3/22/2014 12:12
29255	1	70		1	30	3/22/2014 12:12
29256	1	23		1	30	3/22/2014 12:22
29257	1	55		1	30	3/22/2014 12:31
29258	1	54		1	30	3/22/2014 12:45
29259	1	48		1	30	3/22/2014 12:46
29260	1	12		1	30	3/22/2014 12:49
29261	1	7		1	30	3/22/2014 12:49
29262	1	21		1	30	3/22/2014 12:49
29263	1	18		1	30	3/22/2014 12:49
29264	1	5		1	30	3/22/2014 12:49
29265	1	57		1	30	3/22/2014 12:50
29266	1	14		1	30	3/22/2014 12:50
29267	1	19		1	30	3/22/2014 12:50
29268	1	3		1	30	3/22/2014 12:52
29269	1	2		1	30	3/22/2014 12:55
29270	1	9		1	30	3/22/2014 12:55
29271	1	24		1	30	3/22/2014 12:56
29272	1	38		1	30	3/22/2014 13:08
29273	1	23		1	30	3/22/2014 13:31
29274	1	35		1	30	3/24/2014 7:27
29275	1	60		1	30	3/24/2014 7:27
29276	1	2		1	30	3/24/2014 7:32
29277	1	10		1	30	3/24/2014 7:32
29278	1	9		1	30	3/24/2014 7:32
29279	1	18		1	30	3/24/2014 7:32
29280	1	49		1	30	3/24/2014 7:35
29281	1	53		1	30	3/24/2014 7:43
29282	1	67		1	30	3/24/2014 7:44
29283	1	30		1	30	3/24/2014 7:44
29284	1	20		1	30	3/24/2014 7:44
29285	1	54		1	30	3/24/2014 7:45
29286	1	24		1	30	3/24/2014 7:46
29287	1	23		1	30	3/24/2014 7:47
29288	1	59		1	30	3/24/2014 7:48
29289	1	64		1	30	3/24/2014 7:48
29290	1	5		1	30	3/24/2014 7:50
29291	1	4		1	30	3/24/2014 7:51
29292	1	12		1	30	3/24/2014 7:52
29293	1	21		1	30	3/24/2014 7:53
29294	1	3		1	30	3/24/2014 7:53
29295	1	52		1	30	3/24/2014 7:54
29296	1	19		1	30	3/24/2014 7:54
29297	1	6		1	30	3/24/2014 7:54
29298	1	37		1	30	3/24/2014 7:55
29299	1	38		1	30	3/24/2014 7:55
29300	1	43		1	30	3/24/2014 7:56
29301	1	63		1	30	3/24/2014 7:56
29302	1	48		1	30	3/24/2014 7:57
29303	1	72		1	30	3/24/2014 7:57
29304	1	70		1	30	3/24/2014 7:57
29305	1	65		1	30	3/24/2014 7:57
29306	1	57		1	30	3/24/2014 7:59
29307	1	45		1	30	3/24/2014 7:59
29308	1	7		1	30	3/24/2014 8:00
29309	1	61		1	30	3/24/2014 8:02
29310	1	41		1	30	3/24/2014 8:16
29311	1	69		1	30	3/24/2014 8:26
29312	1	17		1	30	3/24/2014 8:52
29313	1	68		1	30	3/24/2014 8:58
29314	1	71		1	30	3/24/2014 9:24
29315	1	73		1	30	3/24/2014 10:15
29316	1	33		1	30	3/24/2014 10:16
29317	1	55		1	30	3/24/2014 10:17
29318	1	14		1	30	3/24/2014 10:21
29319	1	58		1	30	3/24/2014 10:27
29320	1	62		1	30	3/24/2014 10:44
29321	1	12		1	30	3/24/2014 12:01
29322	1	30		1	30	3/24/2014 12:02
29323	1	21		1	30	3/24/2014 12:02
29324	1	17		1	30	3/24/2014 12:03
29325	1	67		1	30	3/24/2014 12:03
29326	1	3		1	30	3/24/2014 12:03
29327	1	49		1	30	3/24/2014 12:03
29328	1	55		1	30	3/24/2014 12:03
29329	1	37		1	30	3/24/2014 12:03
29330	1	19		1	30	3/24/2014 12:04
29331	1	10		1	30	3/24/2014 12:04
29332	1	23		1	30	3/24/2014 12:04
29333	1	18		1	30	3/24/2014 12:04
29334	1	38		1	30	3/24/2014 12:04
29335	1	53		1	30	3/24/2014 12:04
29336	1	9		1	30	3/24/2014 12:05
29337	1	20		1	30	3/24/2014 12:05
29338	1	5		1	30	3/24/2014 12:06
29339	1	7		1	30	3/24/2014 12:06
29340	1	48		1	30	3/24/2014 12:06
29341	1	54		1	30	3/24/2014 12:07
29342	1	35		1	30	3/24/2014 12:07
29343	1	72		1	30	3/24/2014 12:07
29344	1	45		1	30	3/24/2014 12:07
29345	1	43		1	30	3/24/2014 12:07
29346	1	4		1	30	3/24/2014 12:08
29347	1	2		1	30	3/24/2014 12:08
29348	1	41		1	30	3/24/2014 12:11
29349	1	48		1	30	3/24/2014 12:11
29350	1	61		1	30	3/24/2014 12:12
29351	1	14		1	30	3/24/2014 12:13
29352	1	69		1	30	3/24/2014 12:14
29353	1	65		1	30	3/24/2014 12:14
29354	1	58		1	30	3/24/2014 12:14
29355	1	64		1	30	3/24/2014 12:15
29356	1	70		1	30	3/24/2014 12:15
29357	1	52		1	30	3/24/2014 12:16
29358	1	6		1	30	3/24/2014 12:18
29359	1	62		1	30	3/24/2014 12:18
29360	1	24		1	30	3/24/2014 12:21
29361	1	59		1	30	3/24/2014 12:21
29362	1	73		1	30	3/24/2014 12:22
29363	1	73		1	30	3/24/2014 12:26
29364	1	71		1	30	3/24/2014 12:29
29365	1	68		1	30	3/24/2014 12:29
29366	1	57		1	30	3/24/2014 12:33
29367	1	33		1	30	3/24/2014 12:39
29368	1	52		1	30	3/24/2014 12:45
29369	1	57		1	30	3/24/2014 12:54
29370	1	21		1	30	3/24/2014 13:01
29371	1	68		1	30	3/24/2014 13:02
29372	1	20		1	30	3/24/2014 13:03
29373	1	73		1	30	3/24/2014 13:03
29374	1	52		1	30	3/24/2014 13:05
29375	1	67		1	30	3/24/2014 13:06
29376	1	57		1	30	3/24/2014 13:06
29377	1	17		1	30	3/24/2014 13:06
29378	1	7		1	30	3/24/2014 13:06
29379	1	4		1	30	3/24/2014 13:06
29380	1	24		1	30	3/24/2014 13:07
29381	1	37		1	30	3/24/2014 13:07
29382	1	38		1	30	3/24/2014 13:07
29383	1	45		1	30	3/24/2014 13:08
29384	1	33		1	30	3/24/2014 13:09
29385	1	58		1	30	3/24/2014 13:09
29386	1	60		1	30	3/24/2014 13:09
29387	1	69		1	30	3/24/2014 13:09
29388	1	19		1	30	3/24/2014 13:11
29389	1	41		1	30	3/24/2014 13:11
29390	1	53		1	30	3/24/2014 13:12
29391	1	3		1	30	3/24/2014 13:12
29392	1	35		1	30	3/24/2014 13:12
29393	1	61		1	30	3/24/2014 13:15
29394	1	5		1	30	3/24/2014 13:15
29395	1	18		1	30	3/24/2014 13:16
29396	1	54		1	30	3/24/2014 13:16
29397	1	12		1	30	3/24/2014 13:17
29398	1	30		1	30	3/24/2014 13:17
29399	1	59		1	30	3/24/2014 13:19
29400	1	23		1	30	3/24/2014 13:19
29401	1	49		1	30	3/24/2014 13:19
29402	1	72		1	30	3/24/2014 13:20
29403	1	70		1	30	3/24/2014 13:21
29404	1	14		1	30	3/24/2014 13:21
29405	1	43		1	30	3/24/2014 13:22
29406	1	64		1	30	3/24/2014 13:22
29407	1	65		1	30	3/24/2014 13:22
29408	1	55		1	30	3/24/2014 13:22
29409	1	9		1	30	3/24/2014 13:22
29410	1	62		1	30	3/24/2014 13:22
29411	1	48		1	30	3/24/2014 13:23
29412	1	10		1	30	3/24/2014 13:25
29413	1	68		1	30	3/24/2014 13:26
29414	1	63		1	30	3/24/2014 13:28
29415	1	54		1	30	3/24/2014 13:29
29416	1	6		1	30	3/24/2014 13:31
29417	1	71		1	30	3/24/2014 13:43
29418	1	8		1	30	3/24/2014 14:51
29419	1	17		1	30	3/24/2014 16:36
29420	1	69		1	30	3/24/2014 17:04
29421	1	48		1	30	3/24/2014 17:06
29422	1	68		1	30	3/24/2014 17:16
29423	1	41		1	30	3/24/2014 17:27
29424	1	14		1	30	3/24/2014 17:31
29425	1	60		1	30	3/24/2014 17:31
29426	1	43		1	30	3/24/2014 17:31
29427	1	70		1	30	3/24/2014 17:31
29428	1	30		1	30	3/24/2014 17:31
29429	1	71		1	30	3/24/2014 17:31
29430	1	72		1	30	3/24/2014 17:31
29431	1	37		1	30	3/24/2014 17:31
29432	1	7		1	30	3/24/2014 17:31
29433	1	3		1	30	3/24/2014 17:31
29434	1	59		1	30	3/24/2014 17:31
29435	1	4		1	30	3/24/2014 17:31
29436	1	24		1	30	3/24/2014 17:31
29437	1	53		1	30	3/24/2014 17:32
29438	1	8		1	30	3/24/2014 17:34
29439	1	10		1	30	3/24/2014 17:34
29440	1	67		1	30	3/24/2014 17:34
29441	1	18		1	30	3/24/2014 17:34
29442	1	35		1	30	3/24/2014 17:34
29443	1	20		1	30	3/24/2014 17:34
29444	1	38		1	30	3/24/2014 17:34
29445	1	9		1	30	3/24/2014 17:34
29446	1	73		1	30	3/24/2014 17:34
29447	1	33		1	30	3/24/2014 17:34
29448	1	5		1	30	3/24/2014 17:34
29449	1	6		1	30	3/24/2014 17:35
29450	1	12		1	30	3/24/2014 17:35
29451	1	45		1	30	3/24/2014 17:37
29452	1	19		1	30	3/24/2014 17:38
29453	1	71		1	30	3/24/2014 17:41
29454	1	49		1	30	3/24/2014 17:45
29455	1	55		1	30	3/24/2014 17:45
29456	1	63		1	30	3/24/2014 17:45
29457	1	52		1	30	3/24/2014 17:45
29458	1	21		1	30	3/24/2014 17:45
29459	1	62		1	30	3/24/2014 17:49
29460	1	65		1	30	3/24/2014 17:50
29461	1	57		1	30	3/24/2014 17:51
29462	1	64		1	30	3/24/2014 17:51
29463	1	61		1	30	3/24/2014 17:53
29464	1	55		1	30	3/24/2014 17:53
29465	1	61		1	30	3/24/2014 18:00
29466	1	54		1	30	3/24/2014 18:19
29467	1	65		1	30	3/24/2014 19:11
29468	1	23		1	30	3/24/2014 19:12
29469	1	14		1	30	3/25/2014 7:37
29470	1	65		1	30	3/25/2014 7:37
29471	1	53		1	30	3/25/2014 7:37
29472	1	24		1	30	3/25/2014 7:37
29473	1	3		1	30	3/25/2014 7:38
29474	1	45		1	30	3/25/2014 7:38
29475	1	7		1	30	3/25/2014 7:39
29476	1	10		1	30	3/25/2014 7:39
29477	1	18		1	30	3/25/2014 7:39
29478	1	9		1	30	3/25/2014 7:40
29479	1	71		1	30	3/25/2014 7:40
29480	1	20		1	30	3/25/2014 7:41
29481	1	30		1	30	3/25/2014 7:41
29482	1	60		1	30	3/25/2014 7:41
29483	1	67		1	30	3/25/2014 7:43
29484	1	62		1	30	3/25/2014 7:43
29485	1	4		1	30	3/25/2014 7:45
29486	1	52		1	30	3/25/2014 7:47
29487	1	38		1	30	3/25/2014 7:48
29488	1	64		1	30	3/25/2014 7:48
29489	1	55		1	30	3/25/2014 7:48
29490	1	30		1	30	3/25/2014 7:49
29491	1	35		1	30	3/25/2014 7:50
29492	1	49		1	30	3/25/2014 7:50
29493	1	70		1	30	3/25/2014 7:51
29494	1	73		1	30	3/25/2014 7:51
29495	1	2		1	30	3/25/2014 7:51
29496	1	59		1	30	3/25/2014 7:51
29497	1	21		1	30	3/25/2014 7:52
29498	1	48		1	30	3/25/2014 7:52
29499	1	5		1	30	3/25/2014 7:53
29500	1	23		1	30	3/25/2014 7:54
29501	1	54		1	30	3/25/2014 7:54
29502	1	72		1	30	3/25/2014 7:55
29503	1	57		1	30	3/25/2014 7:55
29504	1	63		1	30	3/25/2014 7:55
29505	1	19		1	30	3/25/2014 7:58
29506	1	6		1	30	3/25/2014 7:58
29507	1	12		1	30	3/25/2014 7:58
29508	1	61		1	30	3/25/2014 8:07
29509	1	33		1	30	3/25/2014 8:14
29510	1	69		1	30	3/25/2014 8:14
29511	1	41		1	30	3/25/2014 8:25
29512	1	17		1	30	3/25/2014 8:50
29513	1	68		1	30	3/25/2014 9:20
29514	1	58		1	30	3/25/2014 10:16
29515	1	73		1	30	3/25/2014 12:02
29516	1	38		1	30	3/25/2014 12:02
29517	1	30		1	30	3/25/2014 12:02
29518	1	23		1	30	3/25/2014 12:03
29519	1	48		1	30	3/25/2014 12:03
29520	1	69		1	30	3/25/2014 12:03
29521	1	67		1	30	3/25/2014 12:03
29522	1	63		1	30	3/25/2014 12:03
29523	1	49		1	30	3/25/2014 12:03
29524	1	70		1	30	3/25/2014 12:04
29525	1	6		1	30	3/25/2014 12:04
29526	1	41		1	30	3/25/2014 12:04
29527	1	72		1	30	3/25/2014 12:04
29528	1	68		1	30	3/25/2014 12:04
29529	1	52		1	30	3/25/2014 12:04
29530	1	18		1	30	3/25/2014 12:04
29531	1	71		1	30	3/25/2014 12:04
29532	1	57		1	30	3/25/2014 12:04
29533	1	24		1	30	3/25/2014 12:04
29534	1	7		1	30	3/25/2014 12:04
29535	1	12		1	30	3/25/2014 12:04
29536	1	54		1	30	3/25/2014 12:05
29537	1	10		1	30	3/25/2014 12:05
29538	1	3		1	30	3/25/2014 12:05
29539	1	9		1	30	3/25/2014 12:05
29540	1	21		1	30	3/25/2014 12:05
29541	1	58		1	30	3/25/2014 12:05
29542	1	19		1	30	3/25/2014 12:05
29543	1	61		1	30	3/25/2014 12:07
29544	1	37		1	30	3/25/2014 12:07
29545	1	53		1	30	3/25/2014 12:08
29546	1	14		1	30	3/25/2014 12:08
29547	1	35		1	30	3/25/2014 12:09
29548	1	2		1	30	3/25/2014 12:09
29549	1	5		1	30	3/25/2014 12:10
29550	1	17		1	30	3/25/2014 12:10
29551	1	60		1	30	3/25/2014 12:12
29552	1	65		1	30	3/25/2014 12:17
29553	1	64		1	30	3/25/2014 12:17
29554	1	62		1	30	3/25/2014 12:25
29555	1	33		1	30	3/25/2014 12:27
29556	1	4		1	30	3/25/2014 12:27
29557	1	43		1	30	3/25/2014 12:27
29558	1	45		1	30	3/25/2014 12:27
29559	1	59		1	30	3/25/2014 12:31
29560	1	58		1	30	3/25/2014 13:02
29561	1	65		1	30	3/25/2014 13:02
29562	1	68		1	30	3/25/2014 13:03
29563	1	9		1	30	3/25/2014 13:03
29564	1	30		1	30	3/25/2014 13:03
29565	1	71		1	30	3/25/2014 13:04
29566	1	20		1	30	3/25/2014 13:05
29567	1	18		1	30	3/25/2014 13:05
29568	1	23		1	30	3/25/2014 13:06
29569	1	14		1	30	3/25/2014 13:07
29570	1	7		1	30	3/25/2014 13:07
29571	1	67		1	30	3/25/2014 13:07
29572	1	3		1	30	3/25/2014 13:07
29573	1	59		1	30	3/25/2014 13:07
29574	1	21		1	30	3/25/2014 13:08
29575	1	61		1	30	3/25/2014 13:08
29576	1	60		1	30	3/25/2014 13:09
29577	1	52		1	30	3/25/2014 13:10
29578	1	41		1	30	3/25/2014 13:11
29579	1	73		1	30	3/25/2014 13:11
29580	1	5		1	30	3/25/2014 13:11
29581	1	24		1	30	3/25/2014 13:13
29582	1	19		1	30	3/25/2014 13:13
29583	1	53		1	30	3/25/2014 13:13
29584	1	37		1	30	3/25/2014 13:13
29585	1	48		1	30	3/25/2014 13:14
29586	1	55		1	30	3/25/2014 13:14
29587	1	49		1	30	3/25/2014 13:15
29588	1	17		1	30	3/25/2014 13:16
29589	1	45		1	30	3/25/2014 13:16
29590	1	35		1	30	3/25/2014 13:16
29591	1	38		1	30	3/25/2014 13:17
29592	1	72		1	30	3/25/2014 13:17
29593	1	63		1	30	3/25/2014 13:17
29594	1	70		1	30	3/25/2014 13:17
29595	1	69		1	30	3/25/2014 13:18
29596	1	10		1	30	3/25/2014 13:20
29597	1	54		1	30	3/25/2014 13:22
29598	1	43		1	30	3/25/2014 13:22
29599	1	2		1	30	3/25/2014 13:25
29600	1	4		1	30	3/25/2014 13:25
29601	1	62		1	30	3/25/2014 13:25
29602	1	68		1	30	3/25/2014 13:26
29603	1	64		1	30	3/25/2014 13:27
29604	1	6		1	30	3/25/2014 13:31
29605	1	57		1	30	3/25/2014 13:31
29606	1	17		1	30	3/25/2014 16:35
29607	1	71		1	30	3/25/2014 17:03
29608	1	69		1	30	3/25/2014 17:05
29609	1	48		1	30	3/25/2014 17:05
29610	1	68		1	30	3/25/2014 17:16
29611	1	41		1	30	3/25/2014 17:27
29612	1	12		1	30	3/25/2014 17:33
29613	1	9		1	30	3/25/2014 17:34
29614	1	24		1	30	3/25/2014 17:35
29615	1	21		1	30	3/25/2014 17:35
29616	1	62		1	30	3/25/2014 17:35
29617	1	37		1	30	3/25/2014 17:35
29618	1	61		1	30	3/25/2014 17:35
29619	1	10		1	30	3/25/2014 17:35
29620	1	67		1	30	3/25/2014 17:35
29621	1	63		1	30	3/25/2014 17:36
29622	1	30		1	30	3/25/2014 17:36
29623	1	60		1	30	3/25/2014 17:37
29624	1	70		1	30	3/25/2014 17:37
29625	1	65		1	30	3/25/2014 17:37
29626	1	72		1	30	3/25/2014 17:37
29627	1	14		1	30	3/25/2014 17:38
29628	1	33		1	30	3/25/2014 17:38
29629	1	5		1	30	3/25/2014 17:38
29630	1	2		1	30	3/25/2014 17:38
29631	1	3		1	30	3/25/2014 17:38
29632	1	49		1	30	3/25/2014 17:38
29633	1	58		1	30	3/25/2014 17:39
29634	1	53		1	30	3/25/2014 17:39
29635	1	64		1	30	3/25/2014 17:41
29636	1	20		1	30	3/25/2014 17:41
29637	1	35		1	30	3/25/2014 17:41
29638	1	73		1	30	3/25/2014 17:41
29639	1	45		1	30	3/25/2014 17:41
29640	1	7		1	30	3/25/2014 17:41
29641	1	52		1	30	3/25/2014 17:41
29642	1	54		1	30	3/25/2014 17:42
29643	1	18		1	30	3/25/2014 17:43
29644	1	59		1	30	3/25/2014 17:44
29645	1	21		1	30	3/25/2014 17:44
29646	1	4		1	30	3/25/2014 17:48
29647	1	19		1	30	3/25/2014 17:50
29648	1	38		1	30	3/25/2014 17:50
29649	1	23		1	30	3/25/2014 17:50
29650	1	43		1	30	3/25/2014 17:50
29651	1	6		1	30	3/25/2014 17:53
29652	1	55		1	30	3/25/2014 18:02
29653	1	30		1	30	3/25/2014 18:37
29654	1	57		1	30	3/25/2014 18:38
29655	1	14		1	30	3/26/2014 7:31
29656	1	60		1	30	3/26/2014 7:32
29657	1	38		1	30	3/26/2014 7:36
29658	1	45		1	30	3/26/2014 7:36
29659	1	35		1	30	3/26/2014 7:36
29660	1	8		1	30	3/26/2014 7:38
29661	1	73		1	30	3/26/2014 7:38
29662	1	67		1	30	3/26/2014 7:39
29663	1	9		1	30	3/26/2014 7:40
29664	1	33		1	30	3/26/2014 7:40
29665	1	10		1	30	3/26/2014 7:42
29666	1	24		1	30	3/26/2014 7:42
29667	1	20		1	30	3/26/2014 7:42
29668	1	62		1	30	3/26/2014 7:42
29669	1	70		1	30	3/26/2014 7:43
29670	1	4		1	30	3/26/2014 7:46
29671	1	37		1	30	3/26/2014 7:46
29672	1	53		1	30	3/26/2014 7:46
29673	1	7		1	30	3/26/2014 7:48
29674	1	30		1	30	3/26/2014 7:48
29675	1	49		1	30	3/26/2014 7:48
29676	1	55		1	30	3/26/2014 7:49
29677	1	52		1	30	3/26/2014 7:49
29678	1	54		1	30	3/26/2014 7:49
29679	1	64		1	30	3/26/2014 7:50
29680	1	21		1	30	3/26/2014 7:50
29681	1	18		1	30	3/26/2014 7:50
29682	1	58		1	30	3/26/2014 7:52
29683	1	65		1	30	3/26/2014 7:52
29684	1	12		1	30	3/26/2014 7:52
29685	1	43		1	30	3/26/2014 7:54
29686	1	63		1	30	3/26/2014 7:54
29687	1	2		1	30	3/26/2014 7:55
29688	1	5		1	30	3/26/2014 7:55
29689	1	23		1	30	3/26/2014 7:56
29690	1	59		1	30	3/26/2014 7:56
29691	1	61		1	30	3/26/2014 7:57
29692	1	19		1	30	3/26/2014 7:59
29693	1	6		1	30	3/26/2014 7:59
29694	1	57		1	30	3/26/2014 7:59
29695	1	3		1	30	3/26/2014 8:00
29696	1	48		1	30	3/26/2014 8:00
29697	1	72		1	30	3/26/2014 8:00
29698	1	41		1	30	3/26/2014 8:41
29699	1	69		1	30	3/26/2014 8:49
29700	1	17		1	30	3/26/2014 8:55
29701	1	68		1	30	3/26/2014 9:28
29702	1	71		1	30	3/26/2014 10:03
29703	1	48		1	30	3/26/2014 12:00
29704	1	45		1	30	3/26/2014 12:00
29705	1	63		1	30	3/26/2014 12:00
29706	1	67		1	30	3/26/2014 12:01
29707	1	72		1	30	3/26/2014 12:01
29708	1	12		1	30	3/26/2014 12:01
29709	1	69		1	30	3/26/2014 12:01
29710	1	20		1	30	3/26/2014 12:01
29711	1	19		1	30	3/26/2014 12:01
29712	1	9		1	30	3/26/2014 12:01
29713	1	62		1	30	3/26/2014 12:01
29714	1	10		1	30	3/26/2014 12:02
29715	1	35		1	30	3/26/2014 12:02
29716	1	49		1	30	3/26/2014 12:02
29717	1	38		1	30	3/26/2014 12:02
29718	1	43		1	30	3/26/2014 12:03
29719	1	23		1	30	3/26/2014 12:03
29720	1	2		1	30	3/26/2014 12:03
29721	1	68		1	30	3/26/2014 12:03
29722	1	24		1	30	3/26/2014 12:04
29723	1	30		1	30	3/26/2014 12:04
29724	1	61		1	30	3/26/2014 12:04
29725	1	52		1	30	3/26/2014 12:04
29726	1	18		1	30	3/26/2014 12:04
29727	1	37		1	30	3/26/2014 12:05
29728	1	55		1	30	3/26/2014 12:05
29729	1	4		1	30	3/26/2014 12:05
29730	1	14		1	30	3/26/2014 12:06
29731	1	21		1	30	3/26/2014 12:06
29732	1	58		1	30	3/26/2014 12:06
